customer_id,number_of_orders,revenue,mean_check,days_from_purchase,target
12522.0,2,192.71999999999997,96.35999999999999,1,0
12523.0,10,1527.35,152.73499999999999,5,1
12524.0,7,4177.920000000002,596.8457142857145,25,1
12526.0,2,1039.58,519.79,15,0
12527.0,3,348.71000000000004,116.23666666666668,43,0
12528.0,5,1561.8800000000006,312.3760000000001,25,1
12530.0,4,1662.28,415.57,21,0
12534.0,1,1089.1799999999996,1089.1799999999996,92,0
12535.0,2,716.3499999999999,358.17499999999995,53,0
12536.0,3,12601.829999999996,4200.609999999999,5,0
12539.0,3,4517.69,1505.8966666666665,224,1
12540.0,15,11938.26,795.884,14,1
12541.0,2,536.14,268.07,135,1
12545.0,2,1000.3899999999998,500.1949999999999,37,0
12546.0,2,1161.5000000000005,580.7500000000002,8,0
12547.0,2,207.79999999999998,103.89999999999999,159,0
12548.0,1,95.19999999999999,95.19999999999999,128,0
12550.0,1,964.8299999999997,964.8299999999997,41,0
12551.0,1,168,168,319,0
12552.0,1,317.82000000000005,317.82000000000005,1,1
12553.0,8,2897.139999999998,362.14249999999976,20,1
12556.0,2,603.7099999999998,301.8549999999999,12,0
12557.0,4,9000.96,2250.24,120,1
12559.0,2,561.71,280.855,272,0
12560.0,2,1436.31,718.155,74,0
12561.0,1,238.84999999999997,238.84999999999997,264,0
12562.0,5,2507.4700000000003,501.494,18,1
12564.0,1,456.90000000000003,456.90000000000003,223,0
12565.0,1,145.92000000000002,145.92000000000002,250,0
12566.0,1,351.65000000000003,351.65000000000003,48,0
12567.0,9,7849.980000000005,872.2200000000006,58,1
12569.0,21,2874.4000000000005,136.87619047619052,6,1
12571.0,2,519.6099999999999,259.80499999999995,1,0
12572.0,1,532.7400000000001,532.7400000000001,13,0
12573.0,1,160.54,160.54,189,0
12574.0,1,218.45,218.45,277,0
12576.0,4,936.55,234.1375,57,1
12577.0,1,195.89,195.89,321,1
12578.0,1,1608.66,1608.66,292,1
12579.0,1,440.42,440.42,40,0
12580.0,1,415.70000000000005,415.70000000000005,208,0
12581.0,1,197.70999999999998,197.70999999999998,1,0
12582.0,2,511.36,255.68,200,0
12583.0,12,5414.440000000002,451.20333333333355,20,1
12584.0,7,1723.4500000000007,246.20714285714297,2,1
12585.0,2,2040.1000000000015,1020.0500000000008,196,0
12588.0,1,214.89999999999998,214.89999999999998,1,0
12589.0,1,131.5,131.5,106,1
12590.0,2,9864.26,4932.13,173,0
12591.0,1,452.84999999999997,452.84999999999997,279,0
12592.0,2,437.59999999999997,218.79999999999998,54,0
12593.0,3,418.09999999999997,139.36666666666665,70,0
12594.0,9,3252.2999999999993,361.36666666666656,8,1
12596.0,2,618.2700000000001,309.13500000000005,13,0
12597.0,3,3605.259999999999,1201.7533333333329,2,1
12598.0,5,1946.1399999999999,389.22799999999995,33,1
12599.0,6,857.0400000000002,142.84000000000003,88,1
12600.0,9,2219.46,246.60666666666668,46,1
12601.0,5,577.06,115.41199999999999,151,0
12602.0,1,153.12,153.12,20,0
12604.0,2,254.17999999999995,127.08999999999997,41,0
12607.0,1,1579.5100000000007,1579.5100000000007,22,0
12609.0,3,1126.8500000000001,375.61666666666673,40,0
12610.0,4,1851.340000000001,462.83500000000026,5,1
12611.0,1,1193.3200000000002,1193.3200000000002,14,0
12612.0,1,704.04,704.04,36,0
12613.0,5,3344.380000000001,668.8760000000002,19,1
12614.0,1,315.59999999999997,315.59999999999997,239,0
12615.0,2,1211.3899999999994,605.6949999999997,33,1
12616.0,2,713.3000000000001,356.65000000000003,57,0
12619.0,7,2760.38,394.34000000000003,39,1
12620.0,2,939.3200000000002,469.6600000000001,42,1
12621.0,18,11891.190000000002,660.6216666666668,14,1
12622.0,1,180.10000000000002,180.10000000000002,194,0
12623.0,1,305.1000000000001,305.1000000000001,238,0
12624.0,2,641.13,320.565,68,0
12625.0,2,2683.8199999999997,1341.9099999999999,173,0
12626.0,8,6368.509999999997,796.0637499999996,5,1
12627.0,6,3911.5500000000006,651.9250000000001,26,1
12628.0,1,333.64000000000004,333.64000000000004,26,1
12630.0,1,701.7900000000002,701.7900000000002,5,1
12631.0,1,640.5,640.5,19,0
12633.0,4,2163.98,540.995,20,0
12635.0,2,1689.1800000000007,844.5900000000004,51,0
12637.0,8,6021.899999999996,752.7374999999995,29,0
12639.0,1,486.09999999999997,486.09999999999997,200,0
12640.0,1,764.5899999999999,764.5899999999999,43,1
12641.0,1,185.9,185.9,77,0
12642.0,2,658.4100000000001,329.20500000000004,12,1
12643.0,6,3344.64,557.4399999999999,90,0
12644.0,1,477.9099999999999,477.9099999999999,91,0
12645.0,3,1310.8600000000004,436.95333333333343,71,1
12646.0,1,731.6899999999998,731.6899999999998,11,0
12647.0,11,3401.670000000002,309.24272727272745,40,1
12648.0,1,318.05,318.05,116,0
12649.0,3,623.51,207.83666666666667,69,0
12651.0,1,114.00000000000001,114.00000000000001,296,0
12652.0,1,919.98,919.98,293,0
12653.0,2,2209.850000000001,1104.9250000000004,110,0
12654.0,3,337.7500000000001,112.58333333333337,159,1
12656.0,4,3465.420000000001,866.3550000000002,34,1
12657.0,2,660.9399999999999,330.46999999999997,4,1
12662.0,8,3175.28,396.91,14,1
12664.0,6,2921.88,486.98,20,1
12665.0,1,63,63,286,0
12667.0,1,620.13,620.13,20,0
12668.0,3,2924.4700000000016,974.8233333333338,221,1
12669.0,3,2744.0300000000007,914.6766666666668,112,0
12670.0,3,1634.47,544.8233333333334,60,1
12672.0,1,225.9,225.9,291,0
12673.0,1,220.90000000000003,220.90000000000003,288,0
12674.0,3,1402.0000000000002,467.3333333333334,53,1
12676.0,5,1149.73,229.946,32,1
12678.0,12,17628.460000000003,1469.0383333333336,4,0
12679.0,4,1113.02,278.255,20,0
12680.0,3,613.36,204.45333333333335,35,0
12681.0,18,11269.230000000009,626.0683333333338,5,1
12682.0,24,9225.789999999999,384.4079166666666,22,1
12683.0,13,7679.089999999999,590.6992307692307,12,1
12684.0,5,1627.2399999999996,325.4479999999999,25,1
12685.0,5,2449.9599999999987,489.99199999999973,13,1
12686.0,1,89.13999999999999,89.13999999999999,333,0
12688.0,1,4873.810000000002,4873.810000000002,75,0
12689.0,1,511.0300000000001,511.0300000000001,89,1
12690.0,1,389.01,389.01,167,0
12691.0,5,859.3999999999999,171.87999999999997,20,1
12693.0,4,855.9099999999999,213.97749999999996,89,0
12694.0,2,869.6700000000001,434.83500000000004,32,0
12695.0,3,496.99999999999994,165.66666666666666,28,0
12697.0,2,733.91,366.955,93,1
12700.0,3,3625.240000000002,1208.413333333334,27,0
12701.0,2,797.7100000000004,398.8550000000002,41,0
12703.0,1,283.55,283.55,33,0
12704.0,4,1346.47,336.6175,40,1
12705.0,6,5973.590000000002,995.5983333333337,4,1
12707.0,1,603.4200000000001,603.4200000000001,253,0
12708.0,8,2399.14,299.8925,34,1
12709.0,14,8857.419999999998,632.672857142857,5,1
12710.0,3,1149.0200000000007,383.0066666666669,58,0
12712.0,12,4163.479999999999,346.95666666666654,11,1
12714.0,4,3389.7000000000003,847.4250000000001,68,1
12715.0,1,353.86,353.86,68,0
12716.0,1,677.8999999999997,677.8999999999997,95,0
12717.0,2,1030.9800000000005,515.4900000000002,113,0
12718.0,1,238.25,238.25,33,0
12719.0,1,283.6,283.6,27,0
12720.0,21,4554.159999999998,216.86476190476182,1,1
12721.0,5,2041.81,408.36199999999997,41,1
12722.0,4,997.63,249.4075,47,0
12723.0,2,299.41,149.705,27,1
12724.0,3,823.1700000000002,274.39000000000004,43,0
12725.0,1,427.8,427.8,333,0
12726.0,6,1824.6400000000003,304.10666666666674,48,1
12727.0,6,3337.7,556.2833333333333,57,1
12728.0,4,836.3299999999999,209.08249999999998,33,0
12729.0,1,453.01,453.01,75,0
12731.0,11,17398.390000000007,1581.6718181818187,13,1
12732.0,1,236.26000000000005,236.26000000000005,141,0
12733.0,1,383.95000000000005,383.95000000000005,196,0
12734.0,1,110.39999999999999,110.39999999999999,314,0
12735.0,2,779.5699999999997,389.78499999999985,277,0
12736.0,1,234.00000000000003,234.00000000000003,294,0
12738.0,1,155.35000000000002,155.35000000000002,334,0
12739.0,2,1013.04,506.52,40,0
12740.0,1,427.59999999999997,427.59999999999997,25,0
12743.0,2,546.43,273.215,96,0
12744.0,7,21279.290000000008,3039.8985714285727,13,0
12747.0,9,3444.7799999999997,382.75333333333333,28,1
12748.0,156,22010.230000000152,141.09121794871893,6,1
12749.0,3,2755.230000000001,918.4100000000003,92,1
12750.0,1,275.88,275.88,90,0
12752.0,1,4366.78,4366.78,43,0
12753.0,5,16620.91,3324.182,97,1
12754.0,3,3010.74,1003.5799999999999,197,0
12755.0,2,3811.95,1905.975,242,0
12756.0,1,112.07999999999998,112.07999999999998,48,0
12757.0,10,7161.600000000001,716.1600000000001,13,1
12758.0,2,2791.59,1395.795,78,0
12759.0,3,1531.440000000001,510.4800000000003,14,0
12763.0,2,494.08000000000004,247.04000000000002,100,0
12764.0,1,1693.88,1693.88,278,0
12766.0,6,6271.2,1045.2,19,0
12769.0,1,1143.5999999999997,1143.5999999999997,200,0
12770.0,1,1351.4499999999998,1351.4499999999998,172,0
12772.0,1,892.4700000000005,892.4700000000005,21,0
12775.0,4,1164.6799999999998,291.16999999999996,151,1
12778.0,5,663.9899999999998,132.79799999999994,25,1
12779.0,7,2999.410000000001,428.48714285714306,151,1
12781.0,2,826.74,413.37,25,1
12782.0,4,2078.6700000000005,519.6675000000001,111,0
12783.0,4,1603.07,400.7675,15,1
12785.0,1,311.95,311.95,326,0
12787.0,2,344.66,172.33,53,1
12789.0,1,91.85000000000001,91.85000000000001,27,0
12790.0,1,324.92,324.92,154,0
12791.0,1,192.60000000000002,192.60000000000002,335,0
12792.0,1,400.53999999999996,400.53999999999996,218,0
12793.0,2,545.48,272.74,296,0
12794.0,2,860.4100000000001,430.20500000000004,15,0
12797.0,1,254.03,254.03,327,0
12798.0,2,3325.44,1662.72,6,1
12802.0,1,427.5799999999999,427.5799999999999,148,0
12808.0,2,281.35,140.675,146,1
12809.0,1,489.31000000000006,489.31000000000006,139,0
12811.0,3,514.85,171.61666666666667,222,0
12812.0,1,229.63999999999993,229.63999999999993,6,0
12814.0,1,125.92,125.92,63,0
12815.0,2,1063.46,531.73,109,0
12816.0,2,572.1999999999999,286.09999999999997,57,0
12817.0,1,166.04,166.04,243,0
12818.0,1,1542.0800000000002,1542.0800000000002,223,0
12820.0,3,731.9899999999998,243.99666666666658,6,0
12821.0,1,92.72000000000001,92.72000000000001,176,0
12822.0,2,948.8800000000002,474.4400000000001,32,0
12823.0,5,1759.5,351.9,36,0
12824.0,1,397.11999999999995,397.11999999999995,21,0
12826.0,5,1052.6199999999997,210.52399999999994,33,1
12827.0,1,217.74999999999997,217.74999999999997,6,1
12828.0,4,661.3100000000001,165.32750000000001,27,0
12829.0,2,293,146.5,298,0
12830.0,5,6414.320000000001,1282.864,53,1
12831.0,1,215.04999999999998,215.04999999999998,224,0
12832.0,1,267.8,267.8,60,1
12833.0,1,417.38,417.38,107,0
12834.0,1,312.38000000000005,312.38000000000005,244,0
12836.0,4,2612.8600000000015,653.2150000000004,21,0
12837.0,1,134.1,134.1,135,0
12838.0,1,390.78999999999996,390.78999999999996,335,1
12839.0,11,3763.850000000003,342.1681818181821,5,1
12840.0,4,2726.7700000000004,681.6925000000001,105,0
12841.0,21,3581.899999999999,170.56666666666663,5,1
12842.0,2,1118.9899999999998,559.4949999999999,32,0
12843.0,8,1702.26,212.7825,27,0
12844.0,1,174.88000000000002,174.88000000000002,92,1
12845.0,4,354.09000000000003,88.52250000000001,229,0
12849.0,1,704.5000000000001,704.5000000000001,230,1
12851.0,1,135.18000000000004,135.18000000000004,58,0
12852.0,1,311.55,311.55,256,0
12853.0,6,1957.1000000000006,326.18333333333345,96,0
12854.0,3,1324.5000000000005,441.50000000000017,40,0
12855.0,1,38.1,38.1,334,0
12856.0,3,1353.3200000000006,451.10666666666685,1,1
12857.0,2,1106.4,553.2,172,0
12863.0,1,521.2,521.2,14,0
12864.0,1,147.12,147.12,100,0
12865.0,1,981.3799999999998,981.3799999999998,85,1
12866.0,1,559.12,559.12,245,0
12867.0,6,3025.7399999999975,504.28999999999957,58,1
12868.0,6,1607.0600000000002,267.84333333333336,147,0
12871.0,2,380.64,190.32,46,0
12872.0,2,599.9699999999999,299.98499999999996,288,0
12873.0,1,374,374,244,0
12875.0,2,343.2300000000001,171.61500000000004,105,0
12876.0,2,2218.020000000001,1109.0100000000004,19,0
12877.0,10,1160.37,116.03699999999999,40,1
12878.0,2,854.9899999999999,427.49499999999995,198,1
12879.0,3,573.22,191.07333333333335,6,0
12881.0,1,298,298,237,0
12883.0,1,291.63,291.63,51,1
12884.0,1,309.05,309.05,50,0
12885.0,3,1175.2199999999991,391.7399999999997,25,0
12886.0,2,1378.4,689.2,29,0
12888.0,2,354.12,177.06,176,0
12891.0,3,331,110.33333333333333,147,0
12895.0,2,372.8,186.4,4,0
12897.0,2,216.5,108.25,166,0
12901.0,23,14918.229999999996,648.6186956521738,5,1
12902.0,1,138.68,138.68,226,0
12904.0,1,244.69000000000003,244.69000000000003,134,1
12906.0,2,1936.5899999999992,968.2949999999996,40,1
12908.0,2,750,375,138,0
12909.0,5,2178.6699999999996,435.7339999999999,1,0
12910.0,6,2616.5799999999995,436.0966666666666,26,1
12912.0,1,318.06000000000006,318.06000000000006,2,1
12913.0,3,866.39,288.7966666666667,244,1
12915.0,2,363.65,181.825,110,0
12916.0,4,3006.1499999999996,751.5374999999999,100,0
12917.0,1,594,594,90,0
12919.0,3,441.65,147.21666666666667,78,1
12921.0,30,12724.050000000005,424.13500000000016,8,1
12922.0,1,405.3800000000001,405.3800000000001,123,0
12923.0,1,176.97000000000003,176.97000000000003,26,0
12924.0,4,933.7,233.425,50,0
12925.0,1,368.31,368.31,36,0
12928.0,4,1470.1399999999992,367.5349999999998,7,1
12929.0,1,117.85,117.85,273,0
12930.0,2,415.80000000000007,207.90000000000003,40,0
12931.0,12,34440.06,2870.0049999999997,29,1
12933.0,2,357.48999999999984,178.74499999999992,133,1
12935.0,4,1535.3400000000004,383.8350000000001,71,1
12936.0,1,798.4599999999999,798.4599999999999,40,1
12937.0,3,826.4400000000002,275.4800000000001,33,1
12939.0,8,11581.799999999996,1447.7249999999995,26,0
12940.0,2,913.5399999999997,456.76999999999987,16,0
12942.0,3,683.9,227.96666666666667,93,0
12944.0,1,286.95,286.95,316,1
12945.0,1,462.95,462.95,250,0
12947.0,6,1603.9899999999998,267.33166666666665,105,0
12948.0,6,1855.0100000000011,309.1683333333335,6,1
12949.0,7,3449.4199999999983,492.77428571428544,76,1
12951.0,5,751.7799999999997,150.35599999999994,135,0
12952.0,3,1090.06,363.3533333333333,5,1
12955.0,7,2113.12,301.8742857142857,14,1
12956.0,1,108.07000000000002,108.07000000000002,268,0
12957.0,6,2640.72,440.11999999999995,33,1
12962.0,1,170.54,170.54,75,0
12963.0,3,724.93,241.64333333333332,15,1
12965.0,1,771.9100000000002,771.9100000000002,51,0
12967.0,2,1660.8999999999999,830.4499999999999,320,0
12968.0,1,135.95,135.95,74,0
12970.0,2,23.799999999999997,11.899999999999999,284,0
12971.0,71,9114.559999999989,128.37408450704208,2,1
12974.0,1,144.8,144.8,159,0
12976.0,1,738.5999999999999,738.5999999999999,173,0
12977.0,1,39.239999999999995,39.239999999999995,118,0
12980.0,9,7374.9000000000015,819.4333333333335,119,0
12981.0,1,187.18,187.18,95,1
12982.0,1,390.53999999999996,390.53999999999996,204,0
12987.0,2,558.7,279.35,35,0
12988.0,1,535.3199999999999,535.3199999999999,254,0
12989.0,12,6440.0199999999995,536.6683333333333,15,1
12990.0,2,263.9,131.95,147,1
12991.0,1,303.56000000000006,303.56000000000006,74,1
12993.0,3,372.4,124.13333333333333,82,1
12994.0,2,645.4699999999999,322.73499999999996,82,0
12995.0,1,211.32,211.32,47,0
12997.0,3,916.3899999999999,305.4633333333333,50,1
12999.0,3,455.87999999999994,151.95999999999998,158,0
13000.0,3,534.8499999999998,178.28333333333327,68,0
13001.0,11,8615.420000000002,783.2200000000001,120,1
13002.0,1,120.94999999999999,120.94999999999999,280,0
13003.0,3,149.05,49.68333333333334,67,0
13004.0,15,4608.999999999997,307.2666666666665,25,1
13005.0,2,513.6999999999999,256.84999999999997,135,0
13006.0,1,81.57,81.57,18,0
13008.0,1,229.47000000000003,229.47000000000003,285,0
13011.0,1,50.550000000000004,50.550000000000004,334,0
13012.0,5,1205.8400000000001,241.16800000000003,40,1
13013.0,10,3902.9000000000005,390.2900000000001,26,1
13014.0,6,2421.630000000001,403.6050000000002,36,1
13015.0,5,3346.280000000001,669.2560000000002,15,0
13016.0,3,789.8900000000004,263.2966666666668,35,0
13018.0,22,6090.340000000001,276.8336363636364,26,1
13021.0,6,1619.2799999999995,269.87999999999994,32,1
13023.0,2,689.9000000000002,344.9500000000001,26,0
13026.0,3,604.1999999999999,201.39999999999998,54,1
13027.0,6,6912,1152,75,0
13028.0,1,355.94,355.94,7,1
13029.0,2,773.2,386.6,100,1
13030.0,1,427.73999999999995,427.73999999999995,330,1
13032.0,2,1010.1799999999998,505.0899999999999,14,1
13033.0,1,190.55,190.55,319,0
13034.0,2,642.7699999999999,321.38499999999993,16,0
13035.0,2,921.8800000000001,460.94000000000005,35,0
13037.0,3,881.07,293.69,100,0
13038.0,3,908.46,302.82,42,0
13043.0,1,516.4200000000001,516.4200000000001,235,0
13044.0,1,560.4700000000001,560.4700000000001,253,0
13045.0,1,305.2799999999999,305.2799999999999,61,0
13046.0,1,197.72,197.72,228,1
13047.0,9,3232.5900000000006,359.17666666666673,18,1
13048.0,3,1375.05,458.34999999999997,75,1
13049.0,2,656.6800000000001,328.34000000000003,26,0
13050.0,15,5124.510000000001,341.63400000000007,7,1
13052.0,1,348.15000000000003,348.15000000000003,174,0
13055.0,3,1214.41,404.80333333333334,40,0
13058.0,2,137.7,68.85,20,1
13059.0,1,183.39999999999998,183.39999999999998,211,0
13060.0,1,307.53000000000003,307.53000000000003,215,0
13061.0,1,248.61,248.61,34,0
13062.0,1,346.98,346.98,153,0
13064.0,3,842.3299999999999,280.77666666666664,50,1
13065.0,1,205.86,205.86,335,0
13067.0,1,115.46000000000001,115.46000000000001,44,0
13068.0,1,165,165,281,1
13069.0,22,3999.789999999998,181.80863636363628,15,1
13070.0,1,228.80000000000004,228.80000000000004,154,0
13072.0,1,177.15000000000003,177.15000000000003,228,0
13075.0,1,919.6100000000001,919.6100000000001,91,0
13077.0,3,577.44,192.48000000000002,252,0
13078.0,21,9824.930000000002,467.8538095238096,13,1
13079.0,3,172.4,57.46666666666667,37,1
13080.0,1,58.08,58.08,141,0
13081.0,8,18870.120000000017,2358.765000000002,105,1
13082.0,9,3613.63,401.51444444444445,88,0
13083.0,1,192.39,192.39,37,0
13085.0,2,416.08000000000004,208.04000000000002,119,0
13089.0,86,49682.1200000001,577.699069767443,2,1
13090.0,11,6145.990000000001,558.7263636363637,15,1
13092.0,5,477.83,95.566,32,0
13093.0,8,7832.469999999999,979.0587499999999,237,0
13094.0,11,1774.68,161.33454545454546,42,1
13095.0,1,74.39999999999999,74.39999999999999,32,0
13097.0,9,5479.279999999993,608.8088888888882,39,1
13098.0,22,22761.899999999976,1034.6318181818172,5,1
13099.0,1,207.35999999999999,207.35999999999999,61,0
13101.0,1,101.19,101.19,196,0
13102.0,21,5658.960000000001,269.47428571428577,4,1
13103.0,1,243.94,243.94,1,0
13104.0,5,759,151.8,8,0
13106.0,1,76.5,76.5,95,0
13107.0,4,1531.6199999999994,382.90499999999986,6,0
13108.0,1,350.06,350.06,334,0
13109.0,2,786.5400000000003,393.27000000000015,21,0
13110.0,6,1246.9400000000005,207.8233333333334,15,1
13113.0,22,11569.799999999992,525.8999999999996,2,1
13115.0,3,1795.22,598.4066666666666,18,1
13116.0,1,501.1400000000001,501.1400000000001,100,0
13117.0,7,841.7699999999996,120.2528571428571,83,1
13118.0,3,799.7000000000002,266.5666666666667,170,1
13120.0,1,30.599999999999998,30.599999999999998,200,0
13121.0,1,283.7300000000001,283.7300000000001,231,0
13122.0,2,922.3900000000002,461.1950000000001,56,0
13124.0,3,3866.329999999998,1288.776666666666,51,0
13126.0,7,1730.1999999999998,247.17142857142855,6,1
13127.0,1,259.16999999999996,259.16999999999996,39,0
13130.0,1,64,64,56,0
13131.0,2,772.1999999999999,386.09999999999997,33,1
13132.0,1,77.3,77.3,223,0
13133.0,2,109.79999999999998,54.89999999999999,235,0
13134.0,4,1793.5799999999997,448.3949999999999,47,0
13135.0,1,3096,3096,158,0
13136.0,5,2607.6100000000006,521.5220000000002,18,0
13137.0,6,2507.4100000000008,417.9016666666668,2,1
13138.0,5,831.6899999999999,166.338,8,1
13139.0,4,3584.5600000000018,896.1400000000004,34,1
13140.0,3,423.71999999999997,141.23999999999998,70,0
13141.0,5,2388.7500000000014,477.7500000000003,46,0
13144.0,1,110.95,110.95,294,0
13145.0,4,618.52,154.63,1,0
13147.0,2,237.60000000000002,118.80000000000001,5,1
13148.0,10,2789.87,278.98699999999997,95,1
13149.0,3,1132.62,377.53999999999996,68,1
13151.0,1,1257.8700000000003,1257.8700000000003,257,0
13155.0,3,882.5000000000001,294.1666666666667,41,1
13157.0,4,1741.2200000000003,435.30500000000006,11,0
